"device","datetime","led","bits","tempC","rh","sys_tempC","sample_rate","volts","sd_roll6","mean_roll6","sd_diff","volts_loess","volts_smoothed","mg_m3"
"epsilon",2017-02-02 11:43:09,"ir",537,21.2,55.4,39.7,0.1,0.44218596,0.00233809038890003,0.433666666666667,0.427699461384151,0.442971681482086,0.442971681482086,0.0284736583422998
"epsilon",2017-02-02 11:43:19,"ir",536,21.2,55.4,37,0.1,0.44118596,0.00225092573548455,0.433333333333333,0.444261658319319,0.443078882017451,0.443078882017451,0.0328833344068613
"epsilon",2017-02-02 11:43:29,"ir",538,21.2,55.4,36.5,0.1,0.44318596,0.00231660671385254,0.433166666666667,-0.863331694603431,0.442960428924013,0.442960428924013,0.0280107862509169
"epsilon",2017-02-02 11:43:39,"ir",541,21.1,55.4,37,0.1,0.44514263,0.00172240142436851,0.433833333333333,-1.16116949957428,0.442864614859043,0.442864614859043,0.0240694907386541
"epsilon",2017-02-02 11:43:49,"ir",537,21.1,55.4,37,0.1,0.44214263,0.00186189867250253,0.434333333333333,1.61125846658872,0.443002352706462,0.443002352706462,0.0297353140191099
"epsilon",2017-02-02 11:43:59,"ir",539,21.1,55.5,37.6,0.1,0.44314263,0.00136626010212795,0.433666666666667,-0.7319250547114,0.443219631297065,0.443219631297065,0.0386730324461837
"epsilon",2017-02-02 11:44:09,"ir",536,21.1,55.5,36.5,0.1,0.44114263,0.00136626010212795,0.433666666666667,1.4638501094228,0.443295372393654,0.443295372393654,0.0417886297666108
"epsilon",2017-02-02 11:44:19,"ir",540,21.1,55.5,36.5,0.1,0.44414263,0.00151657508881031,0.4335,-1.97814142018736,0.443226634024936,0.443226634024936,0.0389610884840863
"epsilon",2017-02-02 11:44:29,"ir",541,21.1,55.5,36.5,0.1,0.44514263,0.0014142135623731,0.434,-0.707106781186547,0.44315012706018,0.44315012706018,0.0358139873048913
"epsilon",2017-02-02 11:44:39,"ir",540,21.1,55.6,36.5,0.1,0.44414263,0.00163299316185545,0.434333333333333,0.612372435695794,0.443100382888645,0.443100382888645,0.0337677691417113
"epsilon",2017-02-02 11:44:49,"ir",536,21.1,55.6,36.5,0.1,0.44114263,0.00147196014438798,0.434166666666667,2.03809866146027,0.44299603610091,0.44299603610091,0.0294754815078342
"epsilon",2017-02-02 11:44:59,"ir",538,21.1,55.6,36.5,0.1,0.44314263,0.00167332005306815,0.434,-1.19522860933439,0.44280496701675,0.44280496701675,0.0216158867378269
"epsilon",2017-02-02 11:45:09,"ir",539,21.1,55.6,36.5,0.1,0.44314263,0.00167332005306815,0.434,0,0.442573228732316,0.442573228732316,0.0120833712272344
"epsilon",2017-02-02 11:45:19,"ir",536,21.1,55.6,37,0.1,0.44114263,0.00136626010212795,0.434333333333333,1.4638501094228,0.44240188231497,0.44240188231497,0.00503506505279105
"epsilon",2017-02-02 11:45:29,"ir",537,21.1,55.6,37,0.1,0.44214263,0.00160208197875972,0.433833333333333,-0.624187783932359,0.44232561133075,0.44232561133075,0.00189767089342752
"epsilon",2017-02-02 11:45:39,"ir",537,21.1,55.6,36.5,0.1,0.44214263,0.001211060141639,0.433333333333333,0,0.442302699292002,0.442302699292002,0.000955188017623954
"epsilon",2017-02-02 11:45:49,"ir",539,21.1,55.6,35.9,0.1,0.44314263,0.000894427190999917,0.433,-1.11803398874989,0.4422905182517,0.4422905182517,0.000454122965319215
"epsilon",2017-02-02 11:45:59,"ir",537,21.1,55.6,36.5,0.1,0.44214263,0.000816496580927727,0.433333333333333,1.22474487139159,0.44230227963404,0.44230227963404,0.000937925457655808
"epsilon",2017-02-02 11:46:09,"ir",537,21.1,55.6,36.5,0.1,0.44214263,0.000752772652709082,0.433166666666667,0,0.442342739719767,0.442342739719767,0.00260224430637379
"epsilon",2017-02-02 11:46:19,"ir",537,21.1,55.7,40.8,0.1,0.44214263,0.000632455532033676,0.433,0,0.442359754371045,0.442359754371045,0.00330213913648691
"epsilon",2017-02-02 11:46:29,"ir",538,21.1,55.7,41.3,0.1,0.44314263,0.000408248290463863,0.433166666666667,-2.44948974278318,0.442384328695414,0.442384328695414,0.00431299985283218
"epsilon",2017-02-02 11:46:39,"blue",460,21.1,55.7,40.8,0.0048,0.369761852,0.000836660026534076,0.3705,0,0.369454390374215,0.369454390374215,-0.120728156563395
"epsilon",2017-02-02 11:46:39,"ir",536,21.1,55.7,40.8,0.1,0.44114263,0.000516397779494323,0.433333333333333,3.87298334620742,0.442450826021448,0.442450826021448,0.00704835621996835
"epsilon",2017-02-02 11:46:49,"ir",539,21.1,55.7,38.1,0.1,0.44314263,0.000752772652709082,0.433166666666667,-2.65684465662029,0.442548431133336,0.442548431133336,0.011063326147184
"epsilon",2017-02-02 11:46:59,"ir",537,21.1,55.7,38.1,0.1,0.44214263,0.000752772652709082,0.433166666666667,1.32842232831014,0.442630342837815,0.442630342837815,0.0144327503895028
"epsilon",2017-02-02 11:47:09,"ir",538,21.1,55.7,37.6,0.1,0.44314263,0.000752772652709082,0.433166666666667,-1.32842232831014,0.442699990081486,0.442699990081486,0.0172976780909266
"epsilon",2017-02-02 11:47:19,"ir",539,21.1,55.8,37,0.1,0.44314263,0.000816496580927727,0.433333333333333,0,0.442793233842054,0.442793233842054,0.0211332445621899
"epsilon",2017-02-02 11:47:29,"ir",539,21.1,55.8,37,0.1,0.44314263,0.000836660026534076,0.4335,0,0.442925980621786,0.442925980621786,0.0265937611094245
"epsilon",2017-02-02 11:47:39,"ir",537,21.1,55.8,36.5,0.1,0.44214263,0.000836660026534076,0.4335,1.19522860933439,0.443010993553496,0.443010993553496,0.0300907538143811
"epsilon",2017-02-02 11:47:49,"ir",539,21.1,55.8,37,0.1,0.44314263,0.000516397779494323,0.433666666666667,-1.93649167310371,0.442999535436708,0.442999535436708,0.0296194260996927
"epsilon",2017-02-02 11:47:59,"ir",538,21,55.8,36.5,0.1,0.4430993,0.000516397779494323,0.433666666666667,0,0.442949103315209,0.442949103315209,0.0275449092299631
"epsilon",2017-02-02 11:48:09,"ir",540,21,55.8,35.9,0.1,0.4440993,0.000408248290463863,0.433833333333333,-2.44948974278318,0.442930701566643,0.442930701566643,0.0267879563852844
"epsilon",2017-02-02 11:48:19,"ir",539,21,55.8,36.5,0.1,0.4430993,0.000632455532033676,0.434,1.58113883008419,0.442899276617433,0.442899276617433,0.0254952963636796
"epsilon",2017-02-02 11:48:29,"ir",536,21,55.8,37,0.1,0.4410993,0.000632455532033676,0.434,3.16227766016838,0.442817232321531,0.442817232321531,0.0221204179953993
"epsilon",2017-02-02 11:48:39,"ir",539,21,55.8,36.5,0.1,0.4430993,0.00103279555898865,0.433666666666667,-1.93649167310371,0.442689828170215,0.442689828170215,0.0168796695730684
"epsilon",2017-02-02 11:48:49,"ir",540,21,55.8,36.5,0.1,0.4440993,0.000983192080250176,0.433833333333333,-1.01709525543122,0.442573537444904,0.442573537444904,0.0120960700678374
"epsilon",2017-02-02 11:48:59,"ir",536,21,55.9,36.5,0.1,0.4410993,0.00109544511501033,0.434,2.73861278752583,0.442521906670067,0.442521906670067,0.00997224679381503
"epsilon",2017-02-02 11:49:09,"ir",537,21,55.9,36.5,0.1,0.4420993,0.00136626010212795,0.433666666666667,-0.7319250547114,0.442520753989527,0.442520753989527,0.00992483147291168
"epsilon",2017-02-02 11:49:19,"ir",538,21,55.9,37,0.1,0.4430993,0.001211060141639,0.433333333333333,-0.82572282384477,0.442536588025934,0.442536588025934,0.0105761619080695
"epsilon",2017-02-02 11:49:29,"ir",537,21,55.9,36.5,0.1,0.4420993,0.001211060141639,0.433333333333333,0.82572282384477,0.442566151793411,0.442566151793411,0.0117922625308822
"epsilon",2017-02-02 11:49:39,"ir",539,21,55.9,36.5,0.1,0.4430993,0.00104880884817015,0.4335,-0.953462589245592,0.44267940976149,0.44267940976149,0.0164511100754048
"epsilon",2017-02-02 11:49:49,"ir",537,21,55.9,39.7,0.1,0.4420993,0.00104880884817015,0.4335,0.953462589245592,0.442840705820737,0.442840705820737,0.0230859964530765
"epsilon",2017-02-02 11:49:59,"blue",460,21,56,40.8,0.005,0.36976772,0.000816496580927727,0.370666666666667,0,0.369505284913902,0.369505284913902,-0.117610820803296
"epsilon",2017-02-02 11:49:59,"ir",538,21,56,40.8,0.1,0.4430993,0.000752772652709082,0.433166666666667,-1.32842232831014,0.442917695667472,0.442917695667472,0.0262529609015729
"epsilon",2017-02-02 11:50:09,"ir",538,21,55.9,37.6,0.1,0.4430993,0.000547722557505167,0.4335,0,0.442905131491025,0.442905131491025,0.0257361356080992
"epsilon",2017-02-02 11:50:19,"ir",540,21,56,36.5,0.1,0.4440993,0.000516397779494323,0.433666666666667,-1.93649167310371,0.442882369683254,0.442882369683254,0.0247998324583918
"epsilon",2017-02-02 11:50:29,"ir",538,21,56,37,0.1,0.4430993,0.000752772652709082,0.433833333333333,1.32842232831014,0.442924430041815,0.442924430041815,0.0265299782620403
"epsilon",2017-02-02 11:50:39,"ir",537,21,56,37,0.1,0.4420993,0.000632455532033676,0.434,1.58113883008419,0.442984695297082,0.442984695297082,0.0290089794421284
