"device","led","datetime","bits","tempC","rh","sys_tempC"
"alpha","ir",2017-02-02 10:44:31,564,20.7,55.2,38.6
"alpha","ir",2017-02-02 10:44:41,566,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:44:51,565,20.7,55.2,38.6
"alpha","ir",2017-02-02 10:45:01,564,20.7,55.2,39.7
"alpha","ir",2017-02-02 10:45:11,564,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:45:21,566,20.7,55.2,38.6
"alpha","ir",2017-02-02 10:45:31,567,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:45:41,566,20.7,55.2,38.6
"alpha","ir",2017-02-02 10:45:51,564,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:46:01,564,20.7,55.2,38.6
"alpha","ir",2017-02-02 10:46:11,568,20.7,55.2,38.6
"alpha","ir",2017-02-02 10:46:21,564,20.7,55.2,42.9
"alpha","ir",2017-02-02 10:46:31,563,20.7,55.2,43.5
"alpha","ir",2017-02-02 10:46:41,564,20.7,55.2,44
"alpha","blue",2017-02-02 10:46:41,456,20.7,55.2,44
"alpha","ir",2017-02-02 10:46:51,567,20.6,55.2,40.8
"alpha","ir",2017-02-02 10:47:01,567,20.6,55.2,39.7
"alpha","ir",2017-02-02 10:47:11,567,20.6,55.2,39.7
"alpha","ir",2017-02-02 10:47:21,565,20.7,55.2,40.2
"alpha","ir",2017-02-02 10:47:31,564,20.7,55.3,39.2
"alpha","ir",2017-02-02 10:47:41,566,20.6,55.3,39.2
"alpha","ir",2017-02-02 10:47:51,567,20.7,55.4,39.2
"alpha","ir",2017-02-02 10:48:01,564,20.7,55.4,39.2
"alpha","ir",2017-02-02 10:48:11,565,20.7,55.4,39.7
"alpha","ir",2017-02-02 10:48:21,567,20.7,55.4,39.2
"alpha","ir",2017-02-02 10:48:31,566,20.7,55.4,39.2
"alpha","ir",2017-02-02 10:48:41,567,20.7,55.4,39.7
"alpha","ir",2017-02-02 10:48:51,563,20.7,55.3,38.6
"alpha","ir",2017-02-02 10:49:01,564,20.7,55.3,38.6
"alpha","ir",2017-02-02 10:49:11,566,20.7,55.3,38.6
"alpha","ir",2017-02-02 10:49:21,566,20.7,55.3,38.6
"alpha","ir",2017-02-02 10:49:31,568,20.7,55.3,38.6
"alpha","ir",2017-02-02 10:49:41,564,20.7,55.3,39.2
"alpha","ir",2017-02-02 10:49:51,564,20.7,55.3,42.9
"alpha","ir",2017-02-02 10:50:01,564,20.7,55.3,43.5
"alpha","blue",2017-02-02 10:50:01,456,20.7,55.3,43.5
"alpha","ir",2017-02-02 10:50:11,563,20.7,55.3,40.8
"alpha","ir",2017-02-02 10:50:21,563,20.7,55.3,40.2
"alpha","ir",2017-02-02 10:50:31,564,20.7,55.3,38.6
"alpha","ir",2017-02-02 10:50:41,566,20.7,55.2,39.7
"alpha","ir",2017-02-02 10:50:51,566,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:51:01,564,20.7,55.2,39.7
"alpha","ir",2017-02-02 10:51:11,564,20.7,55.2,39.7
"alpha","ir",2017-02-02 10:51:21,567,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:51:31,567,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:51:41,566,20.8,55.2,39.7
"alpha","ir",2017-02-02 10:51:51,563,20.8,55.2,39.2
"alpha","ir",2017-02-02 10:52:01,563,20.8,55.2,38.6
"alpha","ir",2017-02-02 10:52:11,566,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:52:21,567,20.8,55.2,38.6
"alpha","ir",2017-02-02 10:52:31,565,20.8,55.2,39.2
"alpha","ir",2017-02-02 10:52:41,565,20.8,55.2,39.7
"alpha","ir",2017-02-02 10:52:51,566,20.8,55.2,38.6
"alpha","ir",2017-02-02 10:53:01,565,20.8,55.2,38.6
"alpha","ir",2017-02-02 10:53:11,564,20.8,55.2,42.9
"alpha","blue",2017-02-02 10:53:11,455,20.8,55.2,42.9
"alpha","ir",2017-02-02 10:53:21,564,20.7,55.2,40.2
"alpha","ir",2017-02-02 10:53:31,564,20.8,55.2,39.2
"alpha","ir",2017-02-02 10:53:41,567,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:53:51,566,20.8,55.2,39.2
"alpha","ir",2017-02-02 10:54:01,564,20.7,55.2,39.7
"alpha","ir",2017-02-02 10:54:11,564,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:54:21,567,20.7,55.2,39.7
"alpha","ir",2017-02-02 10:54:31,567,20.7,55.1,39.2
"alpha","ir",2017-02-02 10:54:41,566,20.7,55.1,39.2
"alpha","ir",2017-02-02 10:54:51,563,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:55:01,563,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:55:11,567,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:55:21,567,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:55:31,565,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:55:41,563,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:55:51,567,20.7,55.2,39.2
"alpha","ir",2017-02-02 10:56:01,567,20.7,55.3,38.6
"alpha","ir",2017-02-02 10:56:11,567,20.7,55.3,38.6
"alpha","ir",2017-02-02 10:56:21,564,20.7,55.4,42.9
"alpha","ir",2017-02-02 10:56:31,564,20.7,55.5,44
"alpha","ir",2017-02-02 10:56:41,563,20.7,55.5,43.5
"alpha","blue",2017-02-02 10:56:41,455,20.7,55.5,43.5
"alpha","ir",2017-02-02 10:56:51,567,20.7,55.5,40.8
"alpha","ir",2017-02-02 10:57:01,563,20.7,55.6,40.2
"alpha","ir",2017-02-02 10:57:11,564,20.7,55.6,40.2
"alpha","ir",2017-02-02 10:57:21,567,20.7,55.6,39.7
"alpha","ir",2017-02-02 10:57:31,567,20.7,55.6,39.2
"alpha","ir",2017-02-02 10:57:41,566,20.7,55.6,39.2
"alpha","ir",2017-02-02 10:57:51,563,20.8,55.6,39.2
"alpha","ir",2017-02-02 10:58:01,563,20.8,55.6,39.7
"alpha","ir",2017-02-02 10:58:11,566,20.8,55.6,39.2
"alpha","ir",2017-02-02 10:58:21,567,20.8,55.6,39.2
"alpha","ir",2017-02-02 10:58:31,563,20.8,55.6,39.2
"alpha","ir",2017-02-02 10:58:41,563,20.8,55.5,39.7
"alpha","ir",2017-02-02 10:58:51,567,20.8,55.5,38.6
"alpha","ir",2017-02-02 10:59:01,567,20.8,55.5,38.6
"alpha","ir",2017-02-02 10:59:11,567,20.8,55.5,39.2
"alpha","ir",2017-02-02 10:59:21,564,20.8,55.5,39.2
"alpha","ir",2017-02-02 10:59:31,563,20.8,55.5,38.6
"alpha","ir",2017-02-02 10:59:41,566,20.8,55.5,39.2
"alpha","ir",2017-02-02 10:59:51,563,20.8,55.4,42.9
"alpha","ir",2017-02-02 11:00:01,564,20.8,55.4,43.5
"alpha","blue",2017-02-02 11:00:01,455,20.8,55.4,43.5
"alpha","ir",2017-02-02 11:00:11,564,20.8,55.4,40.8
"alpha","ir",2017-02-02 11:00:21,567,20.8,55.4,39.7
"alpha","ir",2017-02-02 11:00:31,567,20.8,55.4,38.6
"alpha","ir",2017-02-02 11:00:41,567,20.8,55.4,39.7
"alpha","ir",2017-02-02 11:00:51,564,20.8,55.4,39.2
"alpha","ir",2017-02-02 11:01:01,562,20.8,55.4,38.6
"alpha","ir",2017-02-02 11:01:11,567,20.8,55.4,39.2
"alpha","ir",2017-02-02 11:01:21,566,20.9,55.4,39.7
"alpha","ir",2017-02-02 11:01:31,566,20.8,55.4,39.7
"alpha","ir",2017-02-02 11:01:41,563,20.8,55.4,39.2
"alpha","ir",2017-02-02 11:01:51,568,20.8,55.4,38.6
"alpha","ir",2017-02-02 11:02:01,568,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:02:11,564,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:02:21,564,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:02:31,563,20.8,55.5,38.6
"alpha","ir",2017-02-02 11:02:41,567,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:02:51,567,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:03:01,564,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:03:11,563,20.9,55.5,42.4
"alpha","blue",2017-02-02 11:03:11,455,20.9,55.5,42.4
"alpha","ir",2017-02-02 11:03:21,566,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:03:31,565,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:03:41,566,20.9,55.4,39.7
"alpha","ir",2017-02-02 11:03:51,563,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:04:01,565,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:04:11,568,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:04:21,567,20.9,55.4,38.6
"alpha","ir",2017-02-02 11:04:31,566,20.9,55.4,39.7
"alpha","ir",2017-02-02 11:04:41,563,20.9,55.4,39.7
"alpha","ir",2017-02-02 11:04:51,566,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:05:01,567,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:05:11,567,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:05:21,563,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:05:31,564,20.9,55.4,38.6
"alpha","ir",2017-02-02 11:05:41,566,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:05:51,567,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:06:01,565,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:06:11,564,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:06:21,564,20.9,55.5,42.9
"alpha","ir",2017-02-02 11:06:31,564,20.9,55.5,44
"alpha","ir",2017-02-02 11:06:41,563,20.9,55.5,44
"alpha","blue",2017-02-02 11:06:41,455,20.9,55.5,44
"alpha","ir",2017-02-02 11:06:51,563,20.9,55.5,41.3
"alpha","ir",2017-02-02 11:07:01,563,20.9,55.5,40.2
"alpha","ir",2017-02-02 11:07:11,565,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:07:21,567,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:07:31,564,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:07:41,564,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:07:51,568,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:08:01,567,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:08:11,566,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:08:21,564,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:08:31,564,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:08:41,568,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:08:51,567,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:09:01,565,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:09:11,565,20.8,55.5,39.7
"alpha","ir",2017-02-02 11:09:21,567,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:09:31,567,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:09:41,566,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:09:51,564,20.9,55.5,42.9
"alpha","ir",2017-02-02 11:10:01,564,20.9,55.5,42.9
"alpha","blue",2017-02-02 11:10:01,455,20.9,55.5,42.9
"alpha","ir",2017-02-02 11:10:11,567,20.9,55.5,40.8
"alpha","ir",2017-02-02 11:10:21,566,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:10:31,564,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:10:41,564,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:10:51,566,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:11:01,567,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:11:11,566,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:11:21,563,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:11:31,563,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:11:41,566,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:11:51,567,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:12:01,567,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:12:11,564,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:12:21,566,20.9,55.4,38.6
"alpha","ir",2017-02-02 11:12:31,567,20.9,55.4,38.6
"alpha","ir",2017-02-02 11:12:41,566,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:12:51,563,20.9,55.4,39.2
"alpha","ir",2017-02-02 11:13:01,565,20.9,55.4,38.6
"alpha","ir",2017-02-02 11:13:11,564,20.9,55.4,41.9
"alpha","blue",2017-02-02 11:13:11,455,20.9,55.4,41.9
"alpha","ir",2017-02-02 11:13:21,567,20.9,55.4,40.2
"alpha","ir",2017-02-02 11:13:31,563,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:13:41,563,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:13:51,567,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:14:01,567,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:14:11,566,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:14:21,564,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:14:31,563,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:14:41,568,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:14:51,567,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:15:01,563,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:15:11,565,20.9,55.6,39.7
"alpha","ir",2017-02-02 11:15:21,567,20.9,55.6,38.6
"alpha","ir",2017-02-02 11:15:31,567,20.9,55.6,38.6
"alpha","ir",2017-02-02 11:15:41,567,20.9,55.6,39.2
"alpha","ir",2017-02-02 11:15:51,564,20.9,55.6,39.2
"alpha","ir",2017-02-02 11:16:01,565,20.9,55.6,39.7
"alpha","ir",2017-02-02 11:16:11,567,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:16:21,565,20.9,55.6,42.9
"alpha","ir",2017-02-02 11:16:31,564,20.9,55.6,44
"alpha","ir",2017-02-02 11:16:41,564,20.9,55.6,44.5
"alpha","blue",2017-02-02 11:16:41,456,20.9,55.6,44.5
"alpha","ir",2017-02-02 11:16:51,566,20.9,55.6,40.8
"alpha","ir",2017-02-02 11:17:01,567,20.9,55.6,39.7
"alpha","ir",2017-02-02 11:17:11,567,20.9,55.6,39.7
"alpha","ir",2017-02-02 11:17:21,566,20.9,55.6,39.7
"alpha","ir",2017-02-02 11:17:31,563,20.9,55.6,39.2
"alpha","ir",2017-02-02 11:17:41,565,20.9,55.6,39.2
"alpha","ir",2017-02-02 11:17:51,567,20.9,55.6,39.7
"alpha","ir",2017-02-02 11:18:01,566,21,55.5,38.6
"alpha","ir",2017-02-02 11:18:11,565,20.9,55.5,39.7
"alpha","ir",2017-02-02 11:18:21,568,20.9,55.5,39.2
"alpha","ir",2017-02-02 11:18:31,567,20.9,55.5,38.6
"alpha","ir",2017-02-02 11:18:41,566,21,55.5,39.2
"alpha","ir",2017-02-02 11:18:51,564,21,55.5,39.7
"alpha","ir",2017-02-02 11:19:01,563,21,55.5,39.2
"alpha","ir",2017-02-02 11:19:11,566,21,55.5,39.2
"alpha","ir",2017-02-02 11:19:21,567,21,55.5,39.2
"alpha","ir",2017-02-02 11:19:31,564,21,55.5,39.2
"alpha","ir",2017-02-02 11:19:41,565,21,55.5,39.2
"alpha","ir",2017-02-02 11:19:51,565,21,55.5,42.9
"alpha","ir",2017-02-02 11:20:01,564,21,55.5,42.9
"alpha","blue",2017-02-02 11:20:01,455,21,55.5,42.9
"alpha","ir",2017-02-02 11:20:11,564,21,55.5,40.8
"alpha","ir",2017-02-02 11:20:21,564,21,55.4,39.7
"alpha","ir",2017-02-02 11:20:31,564,21,55.4,39.7
"alpha","ir",2017-02-02 11:20:41,566,21,55.4,39.7
"alpha","ir",2017-02-02 11:20:51,566,21,55.5,39.2
"alpha","ir",2017-02-02 11:21:01,563,21,55.4,39.7
"alpha","ir",2017-02-02 11:21:11,563,21,55.5,39.7
"alpha","ir",2017-02-02 11:21:21,566,21,55.5,39.2
"alpha","ir",2017-02-02 11:21:31,566,21,55.4,39.7
"alpha","ir",2017-02-02 11:21:41,568,21,55.4,39.2
"alpha","ir",2017-02-02 11:21:51,565,21,55.4,39.7
"alpha","ir",2017-02-02 11:22:01,565,21,55.4,39.2
"alpha","ir",2017-02-02 11:22:11,568,21,55.4,39.2
"alpha","ir",2017-02-02 11:22:21,567,21,55.4,39.2
"alpha","ir",2017-02-02 11:22:31,564,21,55.4,39.2
"alpha","ir",2017-02-02 11:22:41,564,21,55.4,38.6
"alpha","ir",2017-02-02 11:22:51,566,21,55.4,38.6
"alpha","ir",2017-02-02 11:23:01,566,21,55.4,39.2
"alpha","ir",2017-02-02 11:23:11,564,21.1,55.3,42.9
"alpha","blue",2017-02-02 11:23:11,456,21.1,55.3,42.9
"alpha","ir",2017-02-02 11:23:21,564,21.1,55.3,40.2
"alpha","ir",2017-02-02 11:23:31,565,21.1,55.3,39.7
"alpha","ir",2017-02-02 11:23:41,568,21,55.3,39.2
"alpha","ir",2017-02-02 11:23:51,567,21.1,55.3,39.2
"alpha","ir",2017-02-02 11:24:01,564,21.1,55.3,39.7
"alpha","ir",2017-02-02 11:24:11,564,21.1,55.3,39.7
"alpha","ir",2017-02-02 11:24:21,566,21.1,55.3,39.2
"alpha","ir",2017-02-02 11:24:31,566,21.1,55.3,38.6
"alpha","ir",2017-02-02 11:24:41,567,21.1,55.3,38.6
"alpha","ir",2017-02-02 11:24:51,563,21.1,55.3,39.7
"alpha","ir",2017-02-02 11:25:01,563,21.1,55.3,39.7
"alpha","ir",2017-02-02 11:25:11,567,21.1,55.3,39.2
"alpha","ir",2017-02-02 11:25:21,567,21.1,55.3,39.7
"alpha","ir",2017-02-02 11:25:31,565,21.1,55.3,39.7
"alpha","ir",2017-02-02 11:25:41,565,21.1,55.3,39.2
"alpha","ir",2017-02-02 11:25:51,566,21.1,55.3,39.2
"alpha","ir",2017-02-02 11:26:01,567,21.1,55.2,38.6
"alpha","ir",2017-02-02 11:26:11,566,21.1,55.2,39.2
"alpha","ir",2017-02-02 11:26:21,564,21.1,55.2,42.9
"alpha","ir",2017-02-02 11:26:31,563,21.1,55.2,44
"alpha","ir",2017-02-02 11:26:41,563,21.1,55.2,44
"alpha","blue",2017-02-02 11:26:41,456,21.1,55.2,44
"alpha","ir",2017-02-02 11:26:51,563,21.1,55.2,41.3
"alpha","ir",2017-02-02 11:27:01,564,21.1,55.2,40.8
"alpha","ir",2017-02-02 11:27:11,565,21.1,55.2,40.2
"alpha","ir",2017-02-02 11:27:21,567,21.1,55.2,39.7
"alpha","ir",2017-02-02 11:27:31,567,21.1,55.1,40.2
"alpha","ir",2017-02-02 11:27:41,566,21.1,55.2,39.2
"alpha","ir",2017-02-02 11:27:51,563,21.1,55.2,39.2
"alpha","ir",2017-02-02 11:28:01,564,21.1,55.1,39.7
"alpha","ir",2017-02-02 11:28:11,566,21.1,55.1,39.7
"alpha","ir",2017-02-02 11:28:21,566,21.1,55.1,39.2
"alpha","ir",2017-02-02 11:28:31,564,21.1,55.1,39.7
"alpha","ir",2017-02-02 11:28:41,564,21.1,55.1,39.7
"alpha","ir",2017-02-02 11:28:51,567,21.1,55.1,38.6
"alpha","ir",2017-02-02 11:29:01,567,21.1,55,39.2
"alpha","ir",2017-02-02 11:29:11,567,21.2,55,39.7
"alpha","ir",2017-02-02 11:29:21,564,21.1,55,39.7
"alpha","ir",2017-02-02 11:29:31,564,21.1,55,39.2
"alpha","ir",2017-02-02 11:29:41,565,21.2,55,38.6
"alpha","ir",2017-02-02 11:29:51,564,21.2,55,43.5
"alpha","ir",2017-02-02 11:30:01,564,21.2,55,44
"alpha","blue",2017-02-02 11:30:01,454,21.2,55,44
"alpha","ir",2017-02-02 11:30:11,564,21.2,55,40.8
"alpha","ir",2017-02-02 11:30:21,566,21.2,55,40.2
"alpha","ir",2017-02-02 11:30:31,566,21.2,55,39.7
"alpha","ir",2017-02-02 11:30:41,565,21.2,54.9,39.7
"alpha","ir",2017-02-02 11:30:51,563,21.2,54.9,39.7
"alpha","ir",2017-02-02 11:31:01,563,21.1,55,39.2
"alpha","ir",2017-02-02 11:31:11,566,21.1,55,39.2
"alpha","ir",2017-02-02 11:31:21,566,21.1,55,39.2
"alpha","ir",2017-02-02 11:31:31,563,21.1,55,39.7
"alpha","ir",2017-02-02 11:31:41,564,21.1,55.1,39.7
"alpha","ir",2017-02-02 11:31:51,566,21.1,55.1,39.2
"alpha","ir",2017-02-02 11:32:01,567,21.1,55.1,38.6
"alpha","ir",2017-02-02 11:32:11,566,21.1,55.2,39.2
"alpha","ir",2017-02-02 11:32:21,563,21.1,55.2,39.2
"alpha","ir",2017-02-02 11:32:31,563,21.1,55.2,38.6
"alpha","ir",2017-02-02 11:32:41,566,21.1,55.3,38.6
"alpha","ir",2017-02-02 11:32:51,566,21.1,55.3,38.6
"alpha","ir",2017-02-02 11:33:01,563,21.1,55.4,39.7
"alpha","ir",2017-02-02 11:33:11,564,21.1,55.4,42.9
"alpha","blue",2017-02-02 11:33:11,455,21.1,55.4,42.9
"alpha","ir",2017-02-02 11:33:21,566,21.1,55.5,39.7
"alpha","ir",2017-02-02 11:33:31,567,21.1,55.5,38.6
"alpha","ir",2017-02-02 11:33:41,568,21,55.5,39.7
"alpha","ir",2017-02-02 11:33:51,563,21,55.5,38.6
"alpha","ir",2017-02-02 11:34:01,564,21,55.6,39.2
"alpha","ir",2017-02-02 11:34:11,566,21,55.6,38.6
"alpha","ir",2017-02-02 11:34:21,566,21,55.6,38.6
"alpha","ir",2017-02-02 11:34:31,563,21,55.7,39.2
"alpha","ir",2017-02-02 11:34:41,564,21,55.7,39.2
"alpha","ir",2017-02-02 11:34:51,566,21,55.7,39.2
"alpha","ir",2017-02-02 11:35:01,566,21,55.8,38.6
"alpha","ir",2017-02-02 11:35:11,566,21,55.7,39.2
"alpha","ir",2017-02-02 11:35:21,564,21,55.8,39.2
"alpha","ir",2017-02-02 11:35:31,564,21,55.8,38.6
"alpha","ir",2017-02-02 11:35:41,567,21,55.8,38.6
"alpha","ir",2017-02-02 11:35:51,567,21,55.9,39.2
"alpha","ir",2017-02-02 11:36:01,564,21,55.9,39.2
"alpha","ir",2017-02-02 11:36:11,563,21,55.9,39.2
"alpha","ir",2017-02-02 11:36:21,564,21,55.9,42.9
"alpha","ir",2017-02-02 11:36:31,565,20.9,56,44
"alpha","ir",2017-02-02 11:36:41,564,20.9,56,44
"alpha","blue",2017-02-02 11:36:41,456,20.9,56,44
"alpha","ir",2017-02-02 11:36:51,563,20.9,56,41.3
"alpha","ir",2017-02-02 11:37:01,564,20.9,56,39.7
"alpha","ir",2017-02-02 11:37:11,567,20.9,56.1,39.7
"alpha","ir",2017-02-02 11:37:21,567,20.9,56.1,39.7
"alpha","ir",2017-02-02 11:37:31,564,20.9,56.1,39.7
"alpha","ir",2017-02-02 11:37:41,564,20.9,56.1,39.7
"alpha","ir",2017-02-02 11:37:51,566,20.9,56.1,38.6
"alpha","ir",2017-02-02 11:38:01,566,20.9,56.2,38.6
"alpha","ir",2017-02-02 11:38:11,566,20.9,56.2,39.2
"alpha","ir",2017-02-02 11:38:21,564,20.9,56.2,39.7
"alpha","ir",2017-02-02 11:38:31,565,20.9,56.2,38.6
"alpha","ir",2017-02-02 11:38:41,566,20.9,56.3,39.2
"alpha","ir",2017-02-02 11:38:51,566,20.9,56.3,38.6
"alpha","ir",2017-02-02 11:39:01,567,20.9,56.3,39.2
"alpha","ir",2017-02-02 11:39:11,565,20.9,56.3,38.6
"alpha","ir",2017-02-02 11:39:21,566,20.9,56.3,38.6
"alpha","ir",2017-02-02 11:39:31,567,20.9,56.3,39.2
"alpha","ir",2017-02-02 11:39:41,566,20.9,56.3,39.2
"alpha","ir",2017-02-02 11:39:51,563,20.9,56.3,42.9
"alpha","ir",2017-02-02 11:40:01,564,20.9,56.3,43.5
"alpha","blue",2017-02-02 11:40:01,456,20.9,56.3,43.5
"alpha","ir",2017-02-02 11:40:11,566,20.9,56.3,39.7
"alpha","ir",2017-02-02 11:40:21,567,20.8,56.3,39.7
"alpha","ir",2017-02-02 11:40:31,563,20.9,56.4,39.7
"alpha","ir",2017-02-02 11:40:41,564,20.8,56.4,39.7
"alpha","ir",2017-02-02 11:40:51,566,20.8,56.4,39.2
"alpha","ir",2017-02-02 11:41:01,565,20.8,56.4,38.6
"alpha","ir",2017-02-02 11:41:11,566,20.8,56.4,38.6
"alpha","ir",2017-02-02 11:41:21,564,20.8,56.5,39.2
"alpha","ir",2017-02-02 11:41:31,564,20.8,56.5,38.6
"alpha","ir",2017-02-02 11:41:41,566,20.8,56.5,39.2
"alpha","ir",2017-02-02 11:41:51,566,20.8,56.5,39.2
"alpha","ir",2017-02-02 11:42:01,566,20.8,56.5,39.2
"alpha","ir",2017-02-02 11:42:11,564,20.8,56.5,38.6
"alpha","ir",2017-02-02 11:42:21,567,20.8,56.5,38.6
"alpha","ir",2017-02-02 11:42:31,567,20.8,56.5,38.6
"alpha","ir",2017-02-02 11:42:41,566,20.8,56.5,38.6
"alpha","ir",2017-02-02 11:42:51,565,20.8,56.5,39.2
"alpha","ir",2017-02-02 11:43:01,563,20.8,56.5,38.6
"alpha","ir",2017-02-02 11:43:11,565,20.8,56.6,42.4
"alpha","blue",2017-02-02 11:43:11,456,20.8,56.6,42.4
"alpha","ir",2017-02-02 11:43:21,564,20.8,56.6,39.7
"alpha","ir",2017-02-02 11:43:31,563,20.8,56.6,39.2
"alpha","ir",2017-02-02 11:43:41,564,20.8,56.6,39.2
"alpha","ir",2017-02-02 11:43:51,567,20.8,56.6,38.6
"alpha","ir",2017-02-02 11:44:01,567,20.7,56.6,39.2
"alpha","ir",2017-02-02 11:44:11,566,20.8,56.7,38.6
"alpha","ir",2017-02-02 11:44:21,564,20.8,56.7,39.7
"alpha","ir",2017-02-02 11:44:31,564,20.7,56.7,38.6
"alpha","ir",2017-02-02 11:44:41,567,20.7,56.7,38.1
"alpha","ir",2017-02-02 11:44:51,566,20.7,56.7,38.6
"alpha","ir",2017-02-02 11:45:01,564,20.7,56.7,38.6
"alpha","ir",2017-02-02 11:45:11,564,20.7,56.8,39.7
"alpha","ir",2017-02-02 11:45:21,567,20.7,56.8,38.6
"alpha","ir",2017-02-02 11:45:31,566,20.7,56.8,38.6
"alpha","ir",2017-02-02 11:45:41,566,20.7,56.8,38.6
"alpha","ir",2017-02-02 11:45:51,564,20.7,56.8,38.6
"alpha","ir",2017-02-02 11:46:01,564,20.7,56.8,38.6
"alpha","ir",2017-02-02 11:46:11,566,20.7,56.8,38.6
"alpha","ir",2017-02-02 11:46:21,563,20.7,56.8,42.9
"alpha","ir",2017-02-02 11:46:31,564,20.7,56.8,43.5
"alpha","ir",2017-02-02 11:46:41,565,20.7,56.9,43.5
"alpha","blue",2017-02-02 11:46:41,455,20.7,56.9,43.5
"alpha","ir",2017-02-02 11:46:51,566,20.7,56.9,40.8
"alpha","ir",2017-02-02 11:47:01,566,20.7,56.9,39.7
"alpha","ir",2017-02-02 11:47:11,568,20.7,56.9,38.6
"alpha","ir",2017-02-02 11:47:21,563,20.7,56.9,39.7
"alpha","ir",2017-02-02 11:47:31,564,20.7,56.9,38.6
"alpha","ir",2017-02-02 11:47:41,566,20.6,56.9,39.2
"alpha","ir",2017-02-02 11:47:51,567,20.6,56.9,38.6
"alpha","ir",2017-02-02 11:48:01,564,20.7,56.9,39.2
"alpha","ir",2017-02-02 11:48:11,564,20.6,56.9,39.2
"alpha","ir",2017-02-02 11:48:21,567,20.6,56.9,38.6
