"datetime","pm_dtX","sample_dtX","pm_dtY","sample_dtY"
2017-02-02 14:50:53,2.93,"MANUAL_029",2.62,"MANUAL_006"
2017-02-02 14:50:54,2.88,"MANUAL_029",2.55,"MANUAL_006"
2017-02-02 14:50:55,2.84,"MANUAL_029",2.35,"MANUAL_006"
2017-02-02 14:50:56,2.8,"MANUAL_029",2.31,"MANUAL_006"
2017-02-02 14:50:57,2.75,"MANUAL_029",2.3,"MANUAL_006"
2017-02-02 14:50:58,2.68,"MANUAL_029",2.34,"MANUAL_006"
2017-02-02 14:50:59,2.6,"MANUAL_029",2.28,"MANUAL_006"
2017-02-02 14:51:00,2.6,"MANUAL_029",2.22,"MANUAL_006"
2017-02-02 14:51:01,2.59,"MANUAL_029",2.27,"MANUAL_006"
2017-02-02 14:51:02,2.48,"MANUAL_029",2.18,"MANUAL_006"
2017-02-02 14:51:03,2.44,"MANUAL_029",2.05,"MANUAL_006"
2017-02-02 14:51:04,2.44,"MANUAL_029",2.17,"MANUAL_006"
2017-02-02 14:51:05,2.44,"MANUAL_029",2.17,"MANUAL_006"
2017-02-02 14:51:06,2.48,"MANUAL_029",2.09,"MANUAL_006"
2017-02-02 14:51:07,2.42,"MANUAL_029",2.16,"MANUAL_006"
2017-02-02 14:51:08,2.37,"MANUAL_029",2.11,"MANUAL_006"
2017-02-02 14:51:09,2.37,"MANUAL_029",1.98,"MANUAL_006"
2017-02-02 14:51:10,2.36,"MANUAL_029",1.89,"MANUAL_006"
2017-02-02 14:51:11,2.35,"MANUAL_029",1.94,"MANUAL_006"
2017-02-02 14:51:12,2.26,"MANUAL_029",1.99,"MANUAL_006"
2017-02-02 14:51:13,2.24,"MANUAL_029",1.95,"MANUAL_006"
2017-02-02 14:51:14,2.25,"MANUAL_029",1.96,"MANUAL_006"
2017-02-02 14:51:15,2.2,"MANUAL_029",1.99,"MANUAL_006"
2017-02-02 14:51:16,2.15,"MANUAL_029",1.92,"MANUAL_006"
2017-02-02 14:51:17,2.15,"MANUAL_029",1.85,"MANUAL_006"
2017-02-02 14:51:18,2.17,"MANUAL_029",1.85,"MANUAL_006"
2017-02-02 14:51:19,2.2,"MANUAL_029",1.87,"MANUAL_006"
2017-02-02 14:51:20,2.17,"MANUAL_029",1.77,"MANUAL_006"
2017-02-02 14:51:21,2.12,"MANUAL_029",1.85,"MANUAL_006"
2017-02-02 14:51:22,2.09,"MANUAL_029",1.91,"MANUAL_006"
2017-02-02 14:51:23,2.09,"MANUAL_029",1.8,"MANUAL_006"
2017-02-02 14:51:24,2.05,"MANUAL_029",1.77,"MANUAL_006"
2017-02-02 14:51:25,2.02,"MANUAL_029",1.76,"MANUAL_006"
2017-02-02 14:51:26,2,"MANUAL_029",1.74,"MANUAL_006"
2017-02-02 14:51:27,1.96,"MANUAL_029",1.74,"MANUAL_006"
2017-02-02 14:51:28,1.94,"MANUAL_029",1.74,"MANUAL_006"
2017-02-02 14:51:29,1.93,"MANUAL_029",1.69,"MANUAL_006"
2017-02-02 14:51:30,1.88,"MANUAL_029",1.59,"MANUAL_006"
2017-02-02 14:51:31,1.86,"MANUAL_029",1.59,"MANUAL_006"
2017-02-02 14:51:32,1.77,"MANUAL_029",1.57,"MANUAL_006"
2017-02-02 14:51:33,1.72,"MANUAL_029",1.57,"MANUAL_006"
2017-02-02 14:51:34,1.73,"MANUAL_029",1.57,"MANUAL_006"
2017-02-02 14:51:35,1.65,"MANUAL_029",1.49,"MANUAL_006"
2017-02-02 14:51:36,1.61,"MANUAL_029",1.43,"MANUAL_006"
2017-02-02 14:51:37,1.62,"MANUAL_029",1.42,"MANUAL_006"
2017-02-02 14:51:38,1.61,"MANUAL_029",1.4,"MANUAL_006"
2017-02-02 14:51:39,1.54,"MANUAL_029",1.4,"MANUAL_006"
2017-02-02 14:51:40,1.5,"MANUAL_029",1.39,"MANUAL_006"
2017-02-02 14:51:41,1.54,"MANUAL_029",1.34,"MANUAL_006"
2017-02-02 14:51:42,1.52,"MANUAL_029",1.32,"MANUAL_006"
2017-02-02 14:51:43,1.53,"MANUAL_029",1.31,"MANUAL_006"
2017-02-02 14:51:44,1.5,"MANUAL_029",1.3,"MANUAL_006"
2017-02-02 14:51:45,1.48,"MANUAL_029",1.31,"MANUAL_006"
2017-02-02 14:51:46,1.5,"MANUAL_029",1.33,"MANUAL_006"
2017-02-02 14:51:47,1.52,"MANUAL_029",1.34,"MANUAL_006"
2017-02-02 14:51:48,1.5,"MANUAL_029",1.26,"MANUAL_006"
2017-02-02 14:51:49,1.51,"MANUAL_029",1.2,"MANUAL_006"
2017-02-02 14:51:50,1.46,"MANUAL_029",1.28,"MANUAL_006"
2017-02-02 14:51:51,1.46,"MANUAL_029",1.39,"MANUAL_006"
2017-02-02 14:51:52,1.49,"MANUAL_029",1.32,"MANUAL_006"
2017-02-02 14:51:53,1.5,"MANUAL_029",1.32,"MANUAL_006"
2017-02-02 14:51:54,1.49,"MANUAL_029",1.24,"MANUAL_006"
2017-02-02 14:51:55,1.49,"MANUAL_029",1.2,"MANUAL_006"
2017-02-02 14:51:56,1.51,"MANUAL_029",1.25,"MANUAL_006"
2017-02-02 14:51:57,1.43,"MANUAL_029",1.25,"MANUAL_006"
2017-02-02 14:51:58,1.41,"MANUAL_029",1.22,"MANUAL_006"
2017-02-02 14:51:59,1.42,"MANUAL_029",1.25,"MANUAL_006"
2017-02-02 14:52:00,1.4,"MANUAL_029",1.22,"MANUAL_006"
2017-02-02 14:52:01,1.4,"MANUAL_029",1.16,"MANUAL_006"
2017-02-02 14:52:02,1.41,"MANUAL_029",1.2,"MANUAL_006"
2017-02-02 14:52:03,1.38,"MANUAL_029",1.27,"MANUAL_006"
2017-02-02 14:52:04,1.36,"MANUAL_029",1.25,"MANUAL_006"
2017-02-02 14:52:05,1.39,"MANUAL_029",1.16,"MANUAL_006"
2017-02-02 14:52:06,1.4,"MANUAL_029",1.18,"MANUAL_006"
2017-02-02 14:52:07,1.41,"MANUAL_029",1.24,"MANUAL_006"
2017-02-02 14:52:08,1.41,"MANUAL_029",1.14,"MANUAL_006"
2017-02-02 14:52:09,1.4,"MANUAL_029",1.22,"MANUAL_006"
2017-02-02 14:52:10,1.4,"MANUAL_029",1.21,"MANUAL_006"
2017-02-02 14:52:11,1.42,"MANUAL_029",1.21,"MANUAL_006"
2017-02-02 14:52:12,1.4,"MANUAL_029",1.17,"MANUAL_006"
2017-02-02 14:52:13,1.46,"MANUAL_029",1.27,"MANUAL_006"
2017-02-02 14:52:14,1.47,"MANUAL_029",1.27,"MANUAL_006"
2017-02-02 14:52:15,1.45,"MANUAL_029",1.17,"MANUAL_006"
2017-02-02 14:52:16,1.42,"MANUAL_029",1.21,"MANUAL_006"
2017-02-02 14:52:17,1.42,"MANUAL_029",1.16,"MANUAL_006"
2017-02-02 14:52:18,1.41,"MANUAL_029",1.21,"MANUAL_006"
2017-02-02 14:52:19,1.4,"MANUAL_029",1.22,"MANUAL_006"
2017-02-02 14:52:20,1.37,"MANUAL_029",1.15,"MANUAL_006"
2017-02-02 14:52:21,1.38,"MANUAL_029",1.18,"MANUAL_006"
2017-02-02 14:52:22,1.34,"MANUAL_029",1.15,"MANUAL_006"
2017-02-02 14:52:23,1.29,"MANUAL_029",1.13,"MANUAL_006"
2017-02-02 14:52:24,1.29,"MANUAL_029",1.16,"MANUAL_006"
2017-02-02 14:52:25,1.27,"MANUAL_029",1.13,"MANUAL_006"
2017-02-02 14:52:26,1.27,"MANUAL_029",1.08,"MANUAL_006"
2017-02-02 14:52:27,1.27,"MANUAL_029",1.13,"MANUAL_006"
2017-02-02 14:52:28,1.31,"MANUAL_029",1.14,"MANUAL_006"
2017-02-02 14:52:29,1.35,"MANUAL_029",1.14,"MANUAL_006"
2017-02-02 14:52:30,1.38,"MANUAL_029",1.1,"MANUAL_006"
2017-02-02 14:52:31,1.37,"MANUAL_029",1.15,"MANUAL_006"
2017-02-02 14:52:32,1.33,"MANUAL_029",1.24,"MANUAL_006"
2017-02-02 14:52:33,1.3,"MANUAL_029",1.22,"MANUAL_006"
2017-02-02 14:52:34,1.29,"MANUAL_029",1.15,"MANUAL_006"
2017-02-02 14:52:35,1.32,"MANUAL_029",1.04,"MANUAL_006"
2017-02-02 14:52:36,1.35,"MANUAL_029",1.1,"MANUAL_006"
2017-02-02 14:52:37,1.4,"MANUAL_029",1.22,"MANUAL_006"
2017-02-02 14:52:38,1.35,"MANUAL_029",1.2,"MANUAL_006"
2017-02-02 14:52:39,1.35,"MANUAL_029",1.17,"MANUAL_006"
2017-02-02 14:52:40,1.34,"MANUAL_029",1.16,"MANUAL_006"
2017-02-02 14:52:41,1.38,"MANUAL_029",1.21,"MANUAL_006"
2017-02-02 14:52:42,1.48,"MANUAL_029",1.23,"MANUAL_006"
2017-02-02 14:52:43,1.54,"MANUAL_029",1.31,"MANUAL_006"
2017-02-02 14:52:44,1.49,"MANUAL_029",1.41,"MANUAL_006"
2017-02-02 14:52:45,1.46,"MANUAL_029",1.33,"MANUAL_006"
2017-02-02 14:52:46,1.42,"MANUAL_029",1.18,"MANUAL_006"
2017-02-02 14:52:47,1.44,"MANUAL_029",1.13,"MANUAL_006"
2017-02-02 14:52:48,1.45,"MANUAL_029",1.14,"MANUAL_006"
2017-02-02 14:52:49,1.43,"MANUAL_029",1.18,"MANUAL_006"
2017-02-02 14:52:50,1.38,"MANUAL_029",1.22,"MANUAL_006"
2017-02-02 14:52:51,1.33,"MANUAL_029",1.21,"MANUAL_006"
2017-02-02 14:52:52,1.33,"MANUAL_029",1.17,"MANUAL_006"
2017-02-02 14:52:53,1.33,"MANUAL_029",1.1,"MANUAL_006"
2017-02-02 14:52:54,1.32,"MANUAL_029",1.06,"MANUAL_006"
2017-02-02 14:52:55,1.3,"MANUAL_029",1.09,"MANUAL_006"
2017-02-02 14:52:56,1.3,"MANUAL_029",1.03,"MANUAL_006"
2017-02-02 14:52:57,1.28,"MANUAL_029",1.06,"MANUAL_006"
2017-02-02 14:52:58,1.24,"MANUAL_029",1.13,"MANUAL_006"
2017-02-02 14:52:59,1.22,"MANUAL_029",1.08,"MANUAL_006"
2017-02-02 14:53:00,1.23,"MANUAL_029",1.08,"MANUAL_006"
2017-02-02 14:53:01,1.36,"MANUAL_029",1.08,"MANUAL_006"
2017-02-02 14:53:02,1.67,"MANUAL_029",1.1,"MANUAL_006"
2017-02-02 14:53:03,1.63,"MANUAL_029",1.23,"MANUAL_006"
2017-02-02 14:53:04,1.62,"MANUAL_029",1.4,"MANUAL_006"
2017-02-02 14:53:05,1.51,"MANUAL_029",1.31,"MANUAL_006"
2017-02-02 14:53:06,1.57,"MANUAL_029",1.25,"MANUAL_006"
2017-02-02 14:53:07,1.5,"MANUAL_029",1.3,"MANUAL_006"
2017-02-02 14:53:08,1.59,"MANUAL_029",1.41,"MANUAL_006"
2017-02-02 14:53:09,1.77,"MANUAL_029",1.67,"MANUAL_006"
2017-02-02 14:53:10,1.92,"MANUAL_029",1.5,"MANUAL_006"
2017-02-02 14:53:11,2,"MANUAL_029",1.64,"MANUAL_006"
2017-02-02 14:53:12,2.16,"MANUAL_029",1.73,"MANUAL_006"
2017-02-02 14:53:13,2.07,"MANUAL_029",1.64,"MANUAL_006"
2017-02-02 14:53:14,2.22,"MANUAL_029",2.01,"MANUAL_006"
2017-02-02 14:53:15,2.19,"MANUAL_029",2.32,"MANUAL_006"
2017-02-02 14:53:16,2.52,"MANUAL_029",2.18,"MANUAL_006"
2017-02-02 14:53:17,3.01,"MANUAL_029",2,"MANUAL_006"
2017-02-02 14:53:18,3.07,"MANUAL_029",1.97,"MANUAL_006"
2017-02-02 14:53:19,2.74,"MANUAL_029",1.96,"MANUAL_006"
2017-02-02 14:53:20,2.74,"MANUAL_029",2.32,"MANUAL_006"
2017-02-02 14:53:21,2.61,"MANUAL_029",2.57,"MANUAL_006"
2017-02-02 14:53:22,2.51,"MANUAL_029",2.31,"MANUAL_006"
2017-02-02 14:53:23,2.5,"MANUAL_029",2.09,"MANUAL_006"
2017-02-02 14:53:24,2.6,"MANUAL_029",2.09,"MANUAL_006"
2017-02-02 14:53:25,2.51,"MANUAL_029",1.96,"MANUAL_006"
2017-02-02 14:53:26,2.41,"MANUAL_029",2.03,"MANUAL_006"
2017-02-02 14:53:27,2.4,"MANUAL_029",2.14,"MANUAL_006"
2017-02-02 14:53:28,2.38,"MANUAL_029",2.2,"MANUAL_006"
2017-02-02 14:53:29,2.43,"MANUAL_029",2.1,"MANUAL_006"
2017-02-02 14:53:30,2.41,"MANUAL_029",2.03,"MANUAL_006"
2017-02-02 14:53:31,2.33,"MANUAL_029",2.01,"MANUAL_006"
2017-02-02 14:53:32,2.34,"MANUAL_029",1.9,"MANUAL_006"
2017-02-02 14:53:33,2.34,"MANUAL_029",2,"MANUAL_006"
2017-02-02 14:53:34,2.33,"MANUAL_029",1.97,"MANUAL_006"
2017-02-02 14:53:35,2.35,"MANUAL_029",1.91,"MANUAL_006"
2017-02-02 14:53:36,2.35,"MANUAL_029",2.04,"MANUAL_006"
2017-02-02 14:53:37,2.19,"MANUAL_029",2.01,"MANUAL_006"
2017-02-02 14:53:38,2.21,"MANUAL_029",1.96,"MANUAL_006"
2017-02-02 14:53:39,2.2,"MANUAL_029",1.89,"MANUAL_006"
2017-02-02 14:53:40,2.13,"MANUAL_029",1.86,"MANUAL_006"
2017-02-02 14:53:41,2.11,"MANUAL_029",1.72,"MANUAL_006"
2017-02-02 14:53:42,2.09,"MANUAL_029",1.76,"MANUAL_006"
2017-02-02 14:53:43,2.1,"MANUAL_029",1.81,"MANUAL_006"
2017-02-02 14:53:44,2.16,"MANUAL_029",1.8,"MANUAL_006"
2017-02-02 14:53:45,2.13,"MANUAL_029",1.79,"MANUAL_006"
2017-02-02 14:53:46,2.09,"MANUAL_029",1.81,"MANUAL_006"
2017-02-02 14:53:47,2.06,"MANUAL_029",1.77,"MANUAL_006"
2017-02-02 14:53:48,2.03,"MANUAL_029",1.76,"MANUAL_006"
2017-02-02 14:53:49,1.98,"MANUAL_029",1.81,"MANUAL_006"
2017-02-02 14:53:50,1.93,"MANUAL_029",1.73,"MANUAL_006"
2017-02-02 14:53:51,1.93,"MANUAL_029",1.6,"MANUAL_006"
2017-02-02 14:53:52,1.93,"MANUAL_029",1.66,"MANUAL_006"
2017-02-02 14:53:53,1.93,"MANUAL_029",1.59,"MANUAL_006"
2017-02-02 14:53:54,1.99,"MANUAL_029",1.66,"MANUAL_006"
2017-02-02 14:53:55,2.05,"MANUAL_029",1.75,"MANUAL_006"
2017-02-02 14:53:56,2.11,"MANUAL_029",1.85,"MANUAL_006"
2017-02-02 14:53:57,2.19,"MANUAL_029",1.89,"MANUAL_006"
2017-02-02 14:53:58,2.22,"MANUAL_029",1.91,"MANUAL_006"
2017-02-02 14:53:59,2.17,"MANUAL_029",1.96,"MANUAL_006"
2017-02-02 14:54:00,2.18,"MANUAL_029",1.99,"MANUAL_006"
2017-02-02 14:54:01,2.19,"MANUAL_029",1.83,"MANUAL_006"
2017-02-02 14:54:02,2.16,"MANUAL_029",1.88,"MANUAL_006"
2017-02-02 14:54:03,2.08,"MANUAL_029",1.84,"MANUAL_006"
2017-02-02 14:54:04,2.1,"MANUAL_029",1.78,"MANUAL_006"
2017-02-02 14:54:05,2.06,"MANUAL_029",1.81,"MANUAL_006"
2017-02-02 14:54:06,2.02,"MANUAL_029",1.8,"MANUAL_006"
2017-02-02 14:54:07,2.02,"MANUAL_029",1.81,"MANUAL_006"
2017-02-02 14:54:08,2.02,"MANUAL_029",1.69,"MANUAL_006"
2017-02-02 14:54:09,1.98,"MANUAL_029",1.58,"MANUAL_006"
2017-02-02 14:54:10,1.92,"MANUAL_029",1.62,"MANUAL_006"
2017-02-02 14:54:11,1.91,"MANUAL_029",1.68,"MANUAL_006"
2017-02-02 14:54:12,1.87,"MANUAL_029",1.68,"MANUAL_006"
2017-02-02 14:54:13,1.86,"MANUAL_029",1.61,"MANUAL_006"
2017-02-02 14:54:14,1.85,"MANUAL_029",1.58,"MANUAL_006"
2017-02-02 14:54:15,1.8,"MANUAL_029",1.63,"MANUAL_006"
2017-02-02 14:54:16,1.78,"MANUAL_029",1.58,"MANUAL_006"
2017-02-02 14:54:17,1.75,"MANUAL_029",1.58,"MANUAL_006"
2017-02-02 14:54:18,1.72,"MANUAL_029",1.56,"MANUAL_006"
2017-02-02 14:54:19,1.72,"MANUAL_029",1.48,"MANUAL_006"
2017-02-02 14:54:20,1.71,"MANUAL_029",1.42,"MANUAL_006"
2017-02-02 14:54:21,1.67,"MANUAL_029",1.41,"MANUAL_006"
2017-02-02 14:54:22,1.65,"MANUAL_029",1.45,"MANUAL_006"
2017-02-02 14:54:23,1.62,"MANUAL_029",1.42,"MANUAL_006"
2017-02-02 14:54:24,1.58,"MANUAL_029",1.35,"MANUAL_006"
2017-02-02 14:54:25,1.58,"MANUAL_029",1.38,"MANUAL_006"
2017-02-02 14:54:26,1.57,"MANUAL_029",1.41,"MANUAL_006"
2017-02-02 14:54:27,1.54,"MANUAL_029",1.39,"MANUAL_006"
2017-02-02 14:54:28,1.53,"MANUAL_029",1.32,"MANUAL_006"
2017-02-02 14:54:29,1.51,"MANUAL_029",1.29,"MANUAL_006"
2017-02-02 14:54:30,1.49,"MANUAL_029",1.3,"MANUAL_006"
2017-02-02 14:54:31,1.47,"MANUAL_029",1.22,"MANUAL_006"
2017-02-02 14:54:32,1.45,"MANUAL_029",1.22,"MANUAL_006"
2017-02-02 14:54:33,1.43,"MANUAL_029",1.27,"MANUAL_006"
2017-02-02 14:54:34,1.43,"MANUAL_029",1.25,"MANUAL_006"
2017-02-02 14:54:35,1.39,"MANUAL_029",1.24,"MANUAL_006"
2017-02-02 14:54:36,1.37,"MANUAL_029",1.23,"MANUAL_006"
2017-02-02 14:54:37,1.35,"MANUAL_029",1.18,"MANUAL_006"
2017-02-02 14:54:38,1.34,"MANUAL_029",1.13,"MANUAL_006"
2017-02-02 14:54:39,1.32,"MANUAL_029",1.09,"MANUAL_006"
2017-02-02 14:54:40,1.28,"MANUAL_029",1.08,"MANUAL_006"
2017-02-02 14:54:41,1.26,"MANUAL_029",1.1,"MANUAL_006"
2017-02-02 14:54:42,1.22,"MANUAL_029",1.07,"MANUAL_006"
2017-02-02 14:54:43,1.21,"MANUAL_029",1.07,"MANUAL_006"
2017-02-02 14:54:44,1.19,"MANUAL_029",1.01,"MANUAL_006"
2017-02-02 14:54:45,1.18,"MANUAL_029",0.984,"MANUAL_006"
2017-02-02 14:54:46,1.17,"MANUAL_029",1.02,"MANUAL_006"
2017-02-02 14:54:47,1.15,"MANUAL_029",0.956,"MANUAL_006"
2017-02-02 14:54:48,1.11,"MANUAL_029",0.936,"MANUAL_006"
2017-02-02 14:54:49,1.09,"MANUAL_029",0.969,"MANUAL_006"
2017-02-02 14:54:50,1.08,"MANUAL_029",0.932,"MANUAL_006"
2017-02-02 14:54:51,1.07,"MANUAL_029",0.89,"MANUAL_006"
2017-02-02 14:54:52,1.06,"MANUAL_029",0.866,"MANUAL_006"
2017-02-02 14:54:53,1.03,"MANUAL_029",0.881,"MANUAL_006"
2017-02-02 14:54:54,0.989,"MANUAL_029",0.884,"MANUAL_006"
2017-02-02 14:54:55,0.975,"MANUAL_029",0.855,"MANUAL_006"
2017-02-02 14:54:56,0.969,"MANUAL_029",0.814,"MANUAL_006"
2017-02-02 14:54:57,0.963,"MANUAL_029",0.802,"MANUAL_006"
2017-02-02 14:54:58,0.929,"MANUAL_029",0.809,"MANUAL_006"
2017-02-02 14:54:59,0.923,"MANUAL_029",0.811,"MANUAL_006"
2017-02-02 14:55:00,0.91,"MANUAL_029",0.77,"MANUAL_006"
2017-02-02 14:55:01,0.884,"MANUAL_029",0.772,"MANUAL_006"
2017-02-02 14:55:02,0.867,"MANUAL_029",0.767,"MANUAL_006"
2017-02-02 14:55:03,0.851,"MANUAL_029",0.744,"MANUAL_006"
2017-02-02 14:55:04,0.844,"MANUAL_029",0.736,"MANUAL_006"
2017-02-02 14:55:05,0.829,"MANUAL_029",0.722,"MANUAL_006"
2017-02-02 14:55:06,0.824,"MANUAL_029",0.718,"MANUAL_006"
2017-02-02 14:55:07,0.804,"MANUAL_029",0.726,"MANUAL_006"
2017-02-02 14:55:08,0.789,"MANUAL_029",0.689,"MANUAL_006"
2017-02-02 14:55:09,0.776,"MANUAL_029",0.672,"MANUAL_006"
2017-02-02 14:55:10,0.771,"MANUAL_029",0.662,"MANUAL_006"
2017-02-02 14:55:11,0.75,"MANUAL_029",0.673,"MANUAL_006"
2017-02-02 14:55:12,0.738,"MANUAL_029",0.655,"MANUAL_006"
2017-02-02 14:55:13,0.735,"MANUAL_029",0.637,"MANUAL_006"
2017-02-02 14:55:14,0.722,"MANUAL_029",0.633,"MANUAL_006"
2017-02-02 14:55:15,0.702,"MANUAL_029",0.591,"MANUAL_006"
2017-02-02 14:55:16,0.678,"MANUAL_029",0.579,"MANUAL_006"
2017-02-02 14:55:17,0.676,"MANUAL_029",0.574,"MANUAL_006"
2017-02-02 14:55:18,0.67,"MANUAL_029",0.584,"MANUAL_006"
2017-02-02 14:55:19,0.651,"MANUAL_029",0.557,"MANUAL_006"
2017-02-02 14:55:20,0.641,"MANUAL_029",0.546,"MANUAL_006"
2017-02-02 14:55:21,0.627,"MANUAL_029",0.544,"MANUAL_006"
2017-02-02 14:55:22,0.623,"MANUAL_029",0.553,"MANUAL_006"
2017-02-02 14:55:23,0.618,"MANUAL_029",0.528,"MANUAL_006"
2017-02-02 14:55:24,0.609,"MANUAL_029",0.52,"MANUAL_006"
2017-02-02 14:55:25,0.609,"MANUAL_029",0.529,"MANUAL_006"
2017-02-02 14:55:26,0.59,"MANUAL_029",0.518,"MANUAL_006"
2017-02-02 14:55:27,0.579,"MANUAL_029",0.482,"MANUAL_006"
2017-02-02 14:55:28,0.574,"MANUAL_029",0.474,"MANUAL_006"
2017-02-02 14:55:29,0.574,"MANUAL_029",0.497,"MANUAL_006"
2017-02-02 14:55:30,0.567,"MANUAL_029",0.479,"MANUAL_006"
2017-02-02 14:55:31,0.56,"MANUAL_029",0.464,"MANUAL_006"
2017-02-02 14:55:32,0.558,"MANUAL_029",0.464,"MANUAL_006"
2017-02-02 14:55:33,0.544,"MANUAL_029",0.477,"MANUAL_006"
2017-02-02 14:55:34,0.518,"MANUAL_029",0.472,"MANUAL_006"
2017-02-02 14:55:35,0.52,"MANUAL_029",0.452,"MANUAL_006"
2017-02-02 14:55:36,0.523,"MANUAL_029",0.441,"MANUAL_006"
2017-02-02 14:55:37,0.513,"MANUAL_029",0.407,"MANUAL_006"
2017-02-02 14:55:38,0.503,"MANUAL_029",0.414,"MANUAL_006"
2017-02-02 14:55:39,0.505,"MANUAL_029",0.428,"MANUAL_006"
2017-02-02 14:55:40,0.5,"MANUAL_029",0.43,"MANUAL_006"
2017-02-02 14:55:41,0.493,"MANUAL_029",0.418,"MANUAL_006"
2017-02-02 14:55:42,0.495,"MANUAL_029",0.426,"MANUAL_006"
2017-02-02 14:55:43,0.488,"MANUAL_029",0.442,"MANUAL_006"
2017-02-02 14:55:44,0.503,"MANUAL_029",0.442,"MANUAL_006"
2017-02-02 14:55:45,0.514,"MANUAL_029",0.428,"MANUAL_006"
2017-02-02 14:55:46,0.526,"MANUAL_029",0.445,"MANUAL_006"
2017-02-02 14:55:47,0.524,"MANUAL_029",0.447,"MANUAL_006"
2017-02-02 14:55:48,0.511,"MANUAL_029",0.452,"MANUAL_006"
2017-02-02 14:55:49,0.516,"MANUAL_029",0.441,"MANUAL_006"
2017-02-02 14:55:50,0.493,"MANUAL_029",0.434,"MANUAL_006"
2017-02-02 14:55:51,0.489,"MANUAL_029",0.449,"MANUAL_006"
2017-02-02 14:55:52,0.484,"MANUAL_029",0.437,"MANUAL_006"
2017-02-02 14:55:53,0.478,"MANUAL_029",0.399,"MANUAL_006"
2017-02-02 14:55:54,0.461,"MANUAL_029",0.379,"MANUAL_006"
2017-02-02 14:55:55,0.453,"MANUAL_029",0.402,"MANUAL_006"
2017-02-02 14:55:56,0.441,"MANUAL_029",0.392,"MANUAL_006"
2017-02-02 14:55:57,0.439,"MANUAL_029",0.379,"MANUAL_006"
2017-02-02 14:55:58,0.437,"MANUAL_029",0.368,"MANUAL_006"
2017-02-02 14:55:59,0.429,"MANUAL_029",0.364,"MANUAL_006"
2017-02-02 14:56:00,0.409,"MANUAL_029",0.35,"MANUAL_006"
2017-02-02 14:56:01,0.401,"MANUAL_029",0.346,"MANUAL_006"
2017-02-02 14:56:02,0.398,"MANUAL_029",0.329,"MANUAL_006"
2017-02-02 14:56:03,0.404,"MANUAL_029",0.345,"MANUAL_006"
2017-02-02 14:56:04,0.397,"MANUAL_029",0.351,"MANUAL_006"
2017-02-02 14:56:05,0.381,"MANUAL_029",0.346,"MANUAL_006"
2017-02-02 14:56:06,0.375,"MANUAL_029",0.326,"MANUAL_006"
2017-02-02 14:56:07,0.364,"MANUAL_029",0.314,"MANUAL_006"
2017-02-02 14:56:08,0.364,"MANUAL_029",0.312,"MANUAL_006"
2017-02-02 14:56:09,0.35,"MANUAL_029",0.307,"MANUAL_006"
2017-02-02 14:56:10,0.346,"MANUAL_029",0.294,"MANUAL_006"
2017-02-02 14:56:11,0.34,"MANUAL_029",0.298,"MANUAL_006"
2017-02-02 14:56:12,0.34,"MANUAL_029",0.297,"MANUAL_006"
2017-02-02 14:56:13,0.331,"MANUAL_029",0.286,"MANUAL_006"
2017-02-02 14:56:14,0.321,"MANUAL_029",0.28,"MANUAL_006"
2017-02-02 14:56:15,0.319,"MANUAL_029",0.277,"MANUAL_006"
2017-02-02 14:56:16,0.314,"MANUAL_029",0.263,"MANUAL_006"
2017-02-02 14:56:17,0.308,"MANUAL_029",0.255,"MANUAL_006"
2017-02-02 14:56:18,0.306,"MANUAL_029",0.271,"MANUAL_006"
2017-02-02 14:56:19,0.306,"MANUAL_029",0.272,"MANUAL_006"
2017-02-02 14:56:20,0.295,"MANUAL_029",0.248,"MANUAL_006"
2017-02-02 14:56:21,0.292,"MANUAL_029",0.238,"MANUAL_006"
2017-02-02 14:56:22,0.286,"MANUAL_029",0.249,"MANUAL_006"
2017-02-02 14:56:23,0.287,"MANUAL_029",0.246,"MANUAL_006"
2017-02-02 14:56:24,0.281,"MANUAL_029",0.254,"MANUAL_006"
2017-02-02 14:56:25,0.287,"MANUAL_029",0.25,"MANUAL_006"
2017-02-02 14:56:26,0.29,"MANUAL_029",0.239,"MANUAL_006"
2017-02-02 14:56:27,0.275,"MANUAL_029",0.233,"MANUAL_006"
2017-02-02 14:56:28,0.263,"MANUAL_029",0.226,"MANUAL_006"
2017-02-02 14:56:29,0.262,"MANUAL_029",0.223,"MANUAL_006"
2017-02-02 14:56:30,0.252,"MANUAL_029",0.219,"MANUAL_006"
2017-02-02 14:56:31,0.252,"MANUAL_029",0.228,"MANUAL_006"
2017-02-02 14:56:32,0.252,"MANUAL_029",0.223,"MANUAL_006"
2017-02-02 14:56:33,0.246,"MANUAL_029",0.207,"MANUAL_006"
2017-02-02 14:56:34,0.239,"MANUAL_029",0.204,"MANUAL_006"
2017-02-02 14:56:35,0.238,"MANUAL_029",0.206,"MANUAL_006"
2017-02-02 14:56:36,0.231,"MANUAL_029",0.203,"MANUAL_006"
2017-02-02 14:56:37,0.233,"MANUAL_029",0.198,"MANUAL_006"
2017-02-02 14:56:38,0.232,"MANUAL_029",0.195,"MANUAL_006"
2017-02-02 14:56:39,0.228,"MANUAL_029",0.199,"MANUAL_006"
2017-02-02 14:56:40,0.247,"MANUAL_029",0.206,"MANUAL_006"
2017-02-02 14:56:41,0.29,"MANUAL_029",0.243,"MANUAL_006"
